,size,train_scores,test_scores,combs
149,3,0.7083479480883901,0.7196,"('NumberCarsOwned', 'AreaCode', 'ChildrenFlag')"
150,3,0.70457734128376,0.7194,"('NumberCarsOwned', 'Sex', 'Married')"
151,3,0.7062434233602245,0.7172,"('NumberCarsOwned', 'Sex', 'JobType')"
152,3,0.7094878989828131,0.7258,"('NumberCarsOwned', 'Sex', 'EducationType')"
153,3,0.7050157839354613,0.7124,"('NumberCarsOwned', 'Sex', 'Country')"
154,3,0.7037004559803578,0.7144,"('NumberCarsOwned', 'Sex', 'Income')"
155,3,0.7095755875131533,0.7228,"('NumberCarsOwned', 'Sex', 'AgeBracket')"
156,3,0.7080848824973693,0.7196,"('NumberCarsOwned', 'Sex', 'ChildrenFlag')"
157,3,0.7062434233602245,0.7164,"('NumberCarsOwned', 'Married', 'JobType')"
158,3,0.7101017186951947,0.7164,"('NumberCarsOwned', 'Married', 'EducationType')"
159,3,0.7046650298141003,0.719,"('NumberCarsOwned', 'Married', 'Country')"
160,3,0.7167660470010523,0.7186,"('NumberCarsOwned', 'Married', 'Income')"
161,3,0.7104524728165555,0.7234,"('NumberCarsOwned', 'Married', 'AgeBracket')"
162,3,0.7080848824973693,0.7196,"('NumberCarsOwned', 'Married', 'ChildrenFlag')"
163,3,0.7199228340933006,0.7262,"('NumberCarsOwned', 'JobType', 'EducationType')"
164,3,0.713258505787443,0.7206,"('NumberCarsOwned', 'JobType', 'Country')"
165,3,0.7116801122413189,0.723,"('NumberCarsOwned', 'JobType', 'Income')"
166,3,0.7182567520168363,0.7258,"('NumberCarsOwned', 'JobType', 'AgeBracket')"
167,3,0.7096632760434936,0.7216,"('NumberCarsOwned', 'JobType', 'ChildrenFlag')"
168,3,0.7155384075762891,0.7174,"('NumberCarsOwned', 'EducationType', 'Country')"
169,3,0.7139600140301648,0.712,"('NumberCarsOwned', 'EducationType', 'Income')"
170,3,0.7300070150824273,0.7376,"('NumberCarsOwned', 'EducationType', 'AgeBracket')"
171,3,0.7126446860750614,0.7208,"('NumberCarsOwned', 'EducationType', 'ChildrenFlag')"
172,3,0.7120308663626798,0.7134,"('NumberCarsOwned', 'Country', 'Income')"
173,3,0.7143107681515258,0.7324,"('NumberCarsOwned', 'Country', 'AgeBracket')"
174,3,0.7101894072255349,0.7202,"('NumberCarsOwned', 'Country', 'ChildrenFlag')"
175,3,0.7194843914415995,0.725,"('NumberCarsOwned', 'Income', 'AgeBracket')"
176,3,0.7116801122413189,0.7226,"('NumberCarsOwned', 'Income', 'ChildrenFlag')"
177,3,0.722378112942827,0.733,"('NumberCarsOwned', 'AgeBracket', 'ChildrenFlag')"
178,3,0.7712206243423361,0.7748,"('NumberChildrenAtHome', 'AreaCode', 'Sex')"
179,3,0.7713960014030165,0.7738,"('NumberChildrenAtHome', 'AreaCode', 'Married')"
180,3,0.7696422307962119,0.7682,"('NumberChildrenAtHome', 'AreaCode', 'JobType')"
181,3,0.7716590669940372,0.7718,"('NumberChildrenAtHome', 'AreaCode', 'EducationType')"
182,3,0.7692037881445107,0.7702,"('NumberChildrenAtHome', 'AreaCode', 'Country')"
183,3,0.7694668537355314,0.77,"('NumberChildrenAtHome', 'AreaCode', 'Income')"
